City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Marica,BR,2022-10-25 17:40:14,-22.9194,-42.8186,75.15,74,25,9.33
295,Sorland,NO,2022-10-25 17:40:15,67.667,12.6934,44.46,64,44,5.97
296,Praya,CV,2022-10-25 17:40:16,14.9215,-23.5087,84.74,65,75,16.11
297,Mocuba,MZ,2022-10-25 17:40:16,-16.8392,36.9856,84.43,42,84,6.31
298,Longyearbyen,SJ,2022-10-25 17:40:17,78.2186,15.6401,15.64,67,20,3.44
299,Cedar City,US,2022-10-25 17:37:27,37.6775,-113.0619,50.4,70,0,5.75
300,Bontang,ID,2022-10-25 17:40:18,0.1333,117.5,77.02,90,99,12.03
301,Adrar,MR,2022-10-25 17:40:18,20.5022,-10.0711,86.45,11,93,9.82
302,Kavieng,PG,2022-10-25 17:40:19,-2.5744,150.7967,81.81,78,100,6.6
303,Saint-Joseph,RE,2022-10-25 17:40:20,-21.3667,55.6167,70.18,80,39,9.46
304,San Quintin,MX,2022-10-25 17:40:21,30.4833,-115.95,70.41,31,0,4.68
305,Puerto El Triunfo,SV,2022-10-25 17:40:22,13.2833,-88.55,90.52,73,98,5.91
306,Samarai,PG,2022-10-25 17:40:23,-10.6167,150.6667,79.7,70,92,4.79
307,Verkhnyaya Inta,RU,2022-10-25 17:40:23,65.9811,60.3094,24.48,97,99,6.96
308,Uyuni,BO,2022-10-25 17:40:24,-20.4597,-66.825,62.8,8,0,17.85
309,Buala,SB,2022-10-25 17:40:25,-8.145,159.5921,78.69,83,3,3.13
310,Coihaique,CL,2022-10-25 17:40:26,-45.5752,-72.0662,57.81,71,75,5.75
311,Beringovskiy,RU,2022-10-25 17:40:27,63.05,179.3167,23.45,85,100,16.15
312,Hay River,CA,2022-10-25 17:38:26,60.8156,-115.7999,33.78,93,100,11.5
313,Dolores Hidalgo,MX,2022-10-25 17:40:28,21.1561,-100.9308,76.78,33,78,3.27
314,Port-Gentil,GA,2022-10-25 17:40:29,-0.7193,8.7815,80.56,89,75,6.91
315,Codrington,AU,2022-10-25 17:40:30,-38.2667,141.9667,57.15,93,100,8.32
316,Dubbo,AU,2022-10-25 17:40:30,-32.25,148.6167,59.13,88,3,3.44
317,Gastonia,US,2022-10-25 17:40:10,35.2621,-81.1873,74.43,46,0,3.44
318,Vanimo,PG,2022-10-25 17:40:31,-2.6741,141.3028,78.49,86,86,2.62
319,Gat,IL,2022-10-25 17:40:16,31.61,34.7642,83.08,39,22,4.83
320,Warri,NG,2022-10-25 17:40:33,5.5167,5.75,76.69,92,100,3.74
321,Sungai Padi,TH,2022-10-25 17:40:34,6.0851,101.8766,76.82,95,100,2.53
322,Labuhan,ID,2022-10-25 17:41:34,-6.8844,112.2051,78.04,83,94,11.9
323,Namatanai,PG,2022-10-25 17:41:35,-3.6667,152.4333,79.59,82,51,4.59
324,Eyl,SO,2022-10-25 17:41:36,7.9803,49.8164,79.68,75,3,6.93
325,Lanzhou,CN,2022-10-25 17:41:37,36.0564,103.7922,58.08,72,100,0.98
326,Constitucion,CL,2022-10-25 17:41:37,-35.3333,-72.4167,60.57,69,17,8.93
327,Carnarvon,AU,2022-10-25 17:41:38,-24.8667,113.6333,64.99,68,0,24.47
328,Manta,EC,2022-10-25 17:37:52,-0.95,-80.7333,74.98,73,100,11.5
329,Laredo,US,2022-10-25 17:38:24,27.5064,-99.5075,75.49,22,0,12.66
330,Moose Factory,CA,2022-10-25 17:41:39,51.2585,-80.6094,68.0,49,0,18.41
331,Qaqortoq,GL,2022-10-25 17:41:40,60.7167,-46.0333,33.24,66,6,4.68
332,Champerico,GT,2022-10-25 17:41:41,14.3,-91.9167,88.34,73,32,5.66
333,Te Anau,NZ,2022-10-25 17:41:43,-45.4167,167.7167,46.29,89,96,3.78
334,Pacific Grove,US,2022-10-25 17:41:43,36.6177,-121.9166,63.39,90,0,5.01
335,Nsanje,MW,2022-10-25 17:41:44,-16.92,35.262,84.34,43,41,3.2
336,Normal,US,2022-10-25 17:38:29,40.5142,-88.9906,59.79,98,100,13.0
337,Thap Khlo,TH,2022-10-25 17:41:45,16.16,100.5966,75.96,88,95,2.84
338,Villarrica,PY,2022-10-25 17:41:45,-25.75,-56.4333,86.11,47,0,5.73
339,Ambulu,ID,2022-10-25 17:41:46,-8.345,113.6058,76.86,87,99,1.92
340,Barreirinha,BR,2022-10-25 17:41:46,-2.7933,-57.07,92.89,45,100,2.35
341,Namibe,AO,2022-10-25 17:41:48,-15.1961,12.1522,68.72,86,37,10.94
342,Vila Franca Do Campo,PT,2022-10-25 17:41:49,37.7167,-25.4333,67.19,62,96,11.14
343,Portland,US,2022-10-25 17:37:24,45.5234,-122.6762,54.28,92,100,7.0
344,Dhidhdhoo,MV,2022-10-25 17:37:29,6.8833,73.1,80.47,80,84,5.66
345,Bambous Virieux,MU,2022-10-25 17:41:50,-20.3428,57.7575,73.65,73,40,11.5
346,Peterhead,GB,2022-10-25 17:41:50,57.5058,-1.7981,52.2,86,87,16.22
347,Pitimbu,BR,2022-10-25 17:41:51,-7.4706,-34.8086,81.19,65,54,13.0
348,Weligama,LK,2022-10-25 17:41:52,5.9667,80.4167,77.56,86,50,5.73
349,Mount Isa,AU,2022-10-25 17:41:53,-20.7333,139.5,74.97,100,40,4.61
350,Kochubey,RU,2022-10-25 17:41:53,44.3861,46.5825,50.61,55,16,5.95
351,Flin Flon,CA,2022-10-25 17:37:07,54.7682,-101.865,28.24,80,100,12.66
352,Vyartsilya,RU,2022-10-25 17:41:54,62.1764,30.693,31.39,92,67,6.17
353,Boende,CD,2022-10-25 17:41:56,-0.2167,20.8667,72.99,98,98,3.13
354,Dwarka,IN,2022-10-25 17:41:56,22.2394,68.9678,80.37,65,0,8.28
355,Wanaka,NZ,2022-10-25 17:41:57,-44.7,169.15,43.02,86,92,4.99
356,Maltahohe,NA,2022-10-25 17:41:59,-24.8333,16.9833,81.14,12,58,15.88
357,Sistranda,NO,2022-10-25 17:41:59,63.7256,8.834,49.96,85,100,11.92
358,Bairiki,KI,2022-10-25 17:41:59,1.3292,172.9752,78.8,89,75,0.0
359,Gillette,US,2022-10-25 17:40:07,44.2911,-105.5022,45.03,57,75,13.0
360,Sinnamary,GF,2022-10-25 17:42:01,5.3833,-52.95,84.22,68,100,9.31
361,Aksarka,RU,2022-10-25 17:42:02,66.5606,67.7975,24.58,93,99,7.63
362,Santa Vitoria Do Palmar,BR,2022-10-25 17:42:03,-33.5189,-53.3681,69.53,60,0,10.65
363,Singleton,AU,2022-10-25 17:38:14,-32.5667,151.1833,59.92,94,31,8.79
364,Banff,CA,2022-10-25 17:41:56,51.1762,-115.5698,36.63,48,76,6.91
365,Kapuskasing,CA,2022-10-25 17:43:04,49.4169,-82.4331,64.49,52,100,20.71
366,Whitehorse,CA,2022-10-25 17:43:06,60.7161,-135.0538,18.37,79,100,9.22
367,Iralaya,HN,2022-10-25 17:43:06,15.0,-83.2333,85.5,67,59,6.93
368,Arman,RU,2022-10-25 17:43:07,59.7,150.1667,25.02,93,100,6.02
369,Palmer,US,2022-10-25 17:43:07,42.1584,-72.3287,70.02,84,100,4.61
370,Lompoc,US,2022-10-25 17:40:15,34.6391,-120.4579,67.59,70,0,8.05
371,Moyale,KE,2022-10-25 17:43:08,3.5167,39.0584,72.09,62,51,8.7
372,Taoudenni,ML,2022-10-25 17:43:09,22.6783,-3.9836,88.34,10,100,9.84
373,Puerto Leguizamo,CO,2022-10-25 17:43:10,-0.1934,-74.7819,94.41,43,86,1.81
374,Caravelas,BR,2022-10-25 17:43:11,-17.7125,-39.2481,77.27,82,89,5.28
375,Rio Branco,BR,2022-10-25 17:43:12,-9.9747,-67.81,92.01,58,75,6.91
376,Tripoli,LY,2022-10-25 17:39:51,32.8752,13.1875,76.68,50,0,4.9
377,Bethel,US,2022-10-25 17:38:53,41.3712,-73.414,70.86,89,100,6.91
378,Plettenberg Bay,ZA,2022-10-25 17:43:13,-34.0527,23.3716,59.11,84,97,7.67
379,Hokitika,NZ,2022-10-25 17:43:14,-42.7167,170.9667,49.86,93,100,3.13
380,Beira,MZ,2022-10-25 17:43:16,-19.8436,34.8389,78.89,89,75,13.8
381,Formosa Do Rio Preto,BR,2022-10-25 17:43:16,-11.0483,-45.1931,78.37,66,100,2.28
382,Segou,ML,2022-10-25 17:43:17,13.4317,-6.2157,89.69,23,55,4.25
383,Mahibadhoo,MV,2022-10-25 17:43:18,3.7833,72.9667,81.75,79,97,12.35
384,Shimoda,JP,2022-10-25 17:43:19,34.6667,138.95,55.11,69,55,20.87
385,Erdaojiang,CN,2022-10-25 17:43:20,41.7764,126.0319,37.49,70,4,3.85
386,Vincennes,FR,2022-10-25 17:43:21,48.85,2.4333,62.92,84,0,9.22
387,Baghdad,IQ,2022-10-25 17:40:09,33.3406,44.4009,69.71,40,0,6.91
388,Razdolnoye,RU,2022-10-25 17:43:23,43.55,131.9167,39.61,80,2,6.42
389,Rayevskaya,RU,2022-10-25 17:43:23,44.8319,37.5556,52.72,74,97,5.39
390,Cefa,RO,2022-10-25 17:43:25,46.9167,21.7333,55.81,94,20,5.75
391,Ugoofaaru,MV,2022-10-25 17:43:26,5.6667,73.0,80.94,82,71,11.52
392,Port Augusta,AU,2022-10-25 17:43:27,-32.5,137.7667,60.15,85,89,10.11
393,Paamiut,GL,2022-10-25 17:43:28,61.994,-49.6678,32.4,79,24,19.04
394,Zdvinsk,RU,2022-10-25 17:43:29,54.7021,78.661,31.06,55,26,9.26
395,Nanakuli,US,2022-10-25 17:43:29,21.3906,-158.1547,79.45,73,20,6.91
396,Coahuayana,MX,2022-10-25 17:43:30,18.7333,-103.6833,86.14,68,50,5.12
397,Srandakan,ID,2022-10-25 17:43:31,-7.9386,110.2506,77.43,83,100,4.36
398,Ust-Nera,RU,2022-10-25 17:40:37,64.5667,143.2,13.77,96,100,8.48
399,Jiuquan,CN,2022-10-25 17:43:31,39.7432,98.5174,41.65,45,0,2.93
400,Barcelos,PT,2022-10-25 17:39:23,41.5388,-8.6151,66.85,94,26,11.32
401,Kenai,US,2022-10-25 17:43:32,60.5544,-151.2583,32.14,85,100,4.61
402,Awassa,ET,2022-10-25 17:43:33,7.05,38.4667,63.48,87,81,3.58
403,Moanda,GA,2022-10-25 17:43:34,-1.5575,13.2178,80.83,95,96,1.97
404,Sao Joao Da Barra,BR,2022-10-25 17:43:35,-21.6403,-41.0511,75.29,76,66,13.89
405,Rudnaya Pristan,RU,2022-10-25 17:43:35,44.3614,135.8116,38.79,54,13,4.36
406,Fereydunshahr,IR,2022-10-25 17:43:39,32.941,50.121,48.76,41,100,3.87
407,Mount Pleasant,US,2022-10-25 17:38:46,32.7941,-79.8626,76.98,73,40,4.0
408,Boa Vista,BR,2022-10-25 17:43:40,2.8197,-60.6733,89.58,58,75,4.61
409,Yurgamysh,RU,2022-10-25 17:43:40,55.3714,64.4656,34.79,89,100,3.56
410,Mount Gambier,AU,2022-10-25 17:43:41,-37.8333,140.7667,57.11,100,100,8.05
411,Mongo,TD,2022-10-25 17:44:41,12.1844,18.693,85.44,24,5,5.1
412,Katherine,AU,2022-10-25 17:44:42,-14.4667,132.2667,84.52,70,40,8.05
413,Cap Malheureux,MU,2022-10-25 17:44:43,-19.9842,57.6142,73.47,68,0,7.0
414,Nianzishan,CN,2022-10-25 17:44:44,47.5167,122.8833,44.71,41,98,8.79
415,Pucallpa,PE,2022-10-25 17:44:45,-8.3791,-74.5539,91.44,52,40,9.22
416,Alibag,IN,2022-10-25 17:44:45,18.6411,72.8792,82.47,68,0,3.96
417,Shebunino,RU,2022-10-25 17:44:46,46.4339,141.8603,42.87,65,2,7.05
418,Kupang,ID,2022-10-25 17:44:47,-10.1667,123.5833,80.13,80,100,4.0
419,Poddorye,RU,2022-10-25 17:44:48,57.4695,31.1156,42.73,89,100,7.38
420,Rio Gallegos,AR,2022-10-25 17:44:49,-51.6226,-69.2181,50.05,40,0,23.02
421,Farah,AF,2022-10-25 17:44:50,32.5,62.5,69.8,20,42,3.58
422,Broome,US,2022-10-25 17:44:51,42.2506,-75.833,70.39,77,100,9.22
423,Ponta Delgada,PT,2022-10-25 17:44:52,37.7333,-25.6667,67.5,68,75,11.5
424,Grindavik,IS,2022-10-25 17:44:53,63.8424,-22.4338,46.35,87,75,8.05
425,Sur,OM,2022-10-25 17:44:54,22.5667,59.5289,80.78,50,0,4.14
426,Fomento,CU,2022-10-25 17:44:56,22.1039,-79.7217,85.75,50,0,5.06
427,Belaya Gora,RU,2022-10-25 17:44:57,68.5333,146.4167,11.77,96,100,4.14
428,General Teran,MX,2022-10-25 17:44:57,25.2667,-99.6833,74.55,23,85,4.85
429,Nadym,RU,2022-10-25 17:44:58,65.5333,72.5167,24.13,87,100,16.73
430,Luderitz,NA,2022-10-25 17:40:38,-26.6481,15.1594,64.62,65,95,17.94
431,Bismarck,US,2022-10-25 17:44:59,46.8083,-100.7837,45.46,68,0,23.02
432,Piqua,US,2022-10-25 17:42:30,40.1448,-84.2424,77.47,49,85,16.06
433,Aliwal North,ZA,2022-10-25 17:45:00,-30.6937,26.7114,65.79,66,96,18.52
434,Asau,RO,2022-10-25 17:45:00,46.4333,26.4,58.28,91,99,1.23
435,Rypefjord,NO,2022-10-25 17:45:01,70.6333,23.6667,32.47,69,0,3.44
436,Turukhansk,RU,2022-10-25 17:45:02,65.8167,87.9833,28.81,97,100,14.79
437,Guerrero Negro,MX,2022-10-25 17:45:03,27.9769,-114.0611,74.26,33,0,2.66
438,Numan,NG,2022-10-25 17:45:04,9.4667,12.0333,93.45,43,92,2.15
439,Sivaganga,IN,2022-10-25 17:45:05,9.8667,78.4833,79.21,78,97,6.55
440,Qasigiannguit,GL,2022-10-25 17:45:06,68.8193,-51.1922,28.65,96,100,11.83
441,Tukrah,LY,2022-10-25 17:45:06,32.5341,20.5791,72.05,81,0,6.6
442,Ostrovnoy,RU,2022-10-25 17:45:07,68.0531,39.5131,31.39,80,61,15.88
443,Sooke,CA,2022-10-25 17:45:08,48.3746,-123.7276,50.49,96,100,10.36
444,Itoman,JP,2022-10-25 17:45:11,26.1247,127.6694,71.62,62,75,10.36
445,That Phanom,TH,2022-10-25 17:45:11,16.9364,104.7104,72.59,85,92,7.9
446,Sibu,MY,2022-10-25 17:45:12,2.3,111.8167,75.51,100,40,0.0
447,Abu Samrah,SY,2022-10-25 17:45:13,35.3029,37.1841,72.86,32,45,8.97
448,Pyay,MM,2022-10-25 17:45:15,18.8167,95.2167,74.59,95,100,2.35
449,Pilar,BR,2022-10-25 17:41:44,-9.5972,-35.9567,84.13,61,84,13.18
450,Hatillo,PR,2022-10-25 17:45:16,18.4863,-66.8254,86.9,86,100,5.99
451,Mumbwa,ZM,2022-10-25 17:45:18,-14.9783,27.0619,78.96,37,80,4.63
452,Taos,US,2022-10-25 17:45:18,36.4072,-105.5731,51.55,35,0,5.75
453,Beyneu,KZ,2022-10-25 17:45:19,45.3167,55.2,51.6,78,100,20.67
454,Inuvik,CA,2022-10-25 17:45:20,68.3499,-133.7218,11.26,85,100,5.75
455,Djambala,CG,2022-10-25 17:45:22,-2.5447,14.7533,68.77,94,100,2.93
456,Nantucket,US,2022-10-25 17:46:23,41.2835,-70.0995,66.31,96,59,9.64
457,Winnemucca,US,2022-10-25 17:46:23,40.973,-117.7357,48.25,49,20,10.36
458,Alofi,NU,2022-10-25 17:46:24,-19.0595,-169.9187,60.69,94,76,2.3
459,Vale,GE,2022-10-25 17:46:25,41.6156,42.8722,44.64,81,50,1.59
460,Ikalamavony,MG,2022-10-25 17:46:25,-21.15,46.5833,73.31,61,96,0.65
461,Sayyan,YE,2022-10-25 17:46:26,15.1718,44.3244,60.03,28,4,5.21
462,Werda,BW,2022-10-25 17:46:27,-25.2667,23.2833,83.68,14,82,17.16
463,Puerto Escondido,MX,2022-10-25 17:42:30,15.85,-97.0667,86.83,54,0,3.44
464,Waingapu,ID,2022-10-25 17:46:28,-9.6567,120.2641,80.64,80,100,0.76
465,Losevo,RU,2022-10-25 17:46:30,50.6767,40.045,45.12,76,77,5.46
466,Cajnice,BA,2022-10-25 17:46:31,43.5575,19.0711,54.37,68,72,0.76
467,Odzaci,RS,2022-10-25 17:46:31,45.5067,19.2611,53.56,70,100,3.58
468,Anzhero-Sudzhensk,RU,2022-10-25 17:46:32,56.081,86.0285,29.84,69,7,8.86
469,Durango,MX,2022-10-25 17:42:53,24.8333,-104.8333,67.46,39,13,6.04
470,Hambantota,LK,2022-10-25 17:46:35,6.1241,81.1185,78.08,84,81,4.09
471,Aitape,PG,2022-10-25 17:46:36,-3.1374,142.3475,77.0,89,93,2.93
472,Victor Harbor,AU,2022-10-25 17:46:37,-35.5667,138.6167,55.99,92,99,7.63
473,Madang,PG,2022-10-25 17:46:39,-5.2246,145.7966,76.53,85,100,3.83
474,Gornopravdinsk,RU,2022-10-25 17:46:40,60.05,69.9,33.44,76,100,7.52
475,Hami,CN,2022-10-25 17:46:40,42.8,93.45,50.67,39,65,2.19
476,Drezdenko,PL,2022-10-25 17:46:41,52.8383,15.8308,55.89,87,97,6.64
477,Guariba,BR,2022-10-25 17:41:46,-21.36,-48.2283,91.26,20,0,7.85
478,Sapa,PH,2022-10-25 17:46:42,5.1544,120.3241,80.74,83,99,7.36
479,Monzon,ES,2022-10-25 17:46:42,41.9108,0.1941,72.46,51,99,5.37
480,Veraval,IN,2022-10-25 17:46:43,20.9,70.3667,78.66,67,0,8.37
481,Solnechnyy,RU,2022-10-25 17:46:43,50.7214,136.6319,32.09,68,25,4.81
482,Doba,TD,2022-10-25 17:46:44,8.65,16.85,77.76,51,49,4.47
483,Vostok,RU,2022-10-25 17:46:44,46.4856,135.8833,27.59,61,10,4.65
484,Lazurne,UA,2022-10-25 17:46:45,46.084,32.5295,60.21,85,99,20.85
485,Abu Dhabi,AE,2022-10-25 17:42:23,24.4667,54.3667,86.02,62,0,6.91
486,Olafsvik,IS,2022-10-25 17:46:47,64.8945,-23.7142,41.47,82,100,25.99
487,Derzhavinsk,KZ,2022-10-25 17:46:48,51.1,66.3167,39.09,51,100,7.31
488,Aripuana,BR,2022-10-25 17:46:48,-9.1667,-60.6333,74.7,91,100,2.93
489,Charters Towers,AU,2022-10-25 17:42:15,-20.1,146.2667,76.57,77,17,5.08
490,Christchurch,NZ,2022-10-25 17:45:10,-43.5333,172.6333,48.9,89,39,4.61
491,Gizo,SB,2022-10-25 17:46:50,-8.103,156.8419,82.62,72,39,1.99
492,San Patricio,US,2022-10-25 17:46:50,28.017,-97.5169,73.26,27,0,14.14
493,Thunder Bay,CA,2022-10-25 17:44:24,48.4001,-89.3168,46.38,66,100,11.5
494,Athens,GR,2022-10-25 17:46:51,37.9795,23.7162,72.37,66,0,2.3
495,Yamada,JP,2022-10-25 17:46:52,39.4667,141.95,50.67,75,98,9.93
496,Maniitsoq,GL,2022-10-25 17:46:52,65.4167,-52.9,30.78,78,85,5.79
497,Wum,CM,2022-10-25 17:46:53,6.3833,10.0667,67.12,89,80,1.01
498,Beatrice,US,2022-10-25 17:46:53,40.2681,-96.747,53.19,50,0,16.11
499,Sabha,LY,2022-10-25 17:46:54,27.0377,14.4283,74.34,28,0,8.93
500,Saint Cloud,US,2022-10-25 17:46:01,45.5608,-94.1625,42.8,65,100,12.66
501,Waipawa,NZ,2022-10-25 17:47:56,-41.4122,175.5153,41.94,85,5,5.99
502,Marzuq,YE,2022-10-25 17:47:57,14.4,46.4667,70.52,49,4,4.61
503,Pisco,PE,2022-10-25 17:47:57,-13.7,-76.2167,64.02,75,53,13.0
504,Adre,TD,2022-10-25 17:47:58,13.4667,22.2,80.29,23,0,7.29
505,Esmeraldas,BR,2022-10-25 17:47:58,-19.7625,-44.3139,87.91,29,43,4.79
506,Barra,BR,2022-10-25 17:47:59,-11.0894,-43.1417,74.35,81,100,3.51
507,Barh,IN,2022-10-25 17:48:00,25.4833,85.7167,72.16,54,0,5.19
508,San Cristobal,VE,2022-10-25 17:44:39,7.7669,-72.225,82.58,45,54,4.7
509,Bereda,ES,2022-10-25 17:48:01,43.2686,-7.5406,61.41,100,39,9.31
510,Brookings,US,2022-10-25 17:48:02,44.3114,-96.7984,48.11,62,6,5.01
511,Santa Teresa,VE,2022-10-25 17:48:02,10.2341,-66.6631,92.41,51,85,5.95
512,Paracuru,BR,2022-10-25 17:48:03,-3.41,-39.0306,82.11,60,33,15.14
513,Kysyl-Syr,RU,2022-10-25 17:48:04,63.8986,122.7617,24.35,96,81,6.98
514,Gore,NZ,2022-10-25 17:48:04,-46.1028,168.9436,39.51,90,100,3.09
515,Oppdal,NO,2022-10-25 17:48:05,62.5943,9.6912,41.77,97,100,3.31
516,Ajra,IN,2022-10-25 17:48:05,16.1167,74.2,65.01,80,7,2.75
517,Nyrob,RU,2022-10-25 17:48:06,60.733,56.7202,28.33,89,46,5.44
518,Safaga,EG,2022-10-25 17:48:07,26.7292,33.9365,77.25,54,0,2.28
519,Xuanhua,CN,2022-10-25 17:48:08,40.6103,115.0447,53.1,50,55,0.89
520,Faya,SA,2022-10-25 17:48:09,18.3851,42.4509,64.51,72,17,4.03
521,San Policarpo,PH,2022-10-25 17:48:11,12.1791,125.5072,81.05,85,99,12.66
522,Sherbakul,RU,2022-10-25 17:48:12,54.6316,72.3963,32.4,75,100,8.75
523,Henties Bay,NA,2022-10-25 17:48:13,-22.116,14.2845,59.2,91,32,7.65
524,Nome,US,2022-10-25 17:48:13,64.5011,-165.4064,30.27,80,100,19.57
525,The Valley,AI,2022-10-25 17:47:33,18.217,-63.0578,87.66,84,20,12.66
526,Tunduma,TZ,2022-10-25 17:48:14,-9.3,32.7667,70.59,41,100,2.53
527,Kiunga,PG,2022-10-25 17:48:15,-6.1219,141.2906,71.94,100,100,3.06
528,Yenagoa,NG,2022-10-25 17:48:16,4.9247,6.2642,76.84,92,100,3.83
529,Verkhniy Fiagdon,RU,2022-10-25 17:48:16,42.8333,44.3053,34.47,79,59,4.43
530,Changping,CN,2022-10-25 17:48:17,40.2186,116.2197,51.44,52,20,3.06
531,Miraflores,MX,2022-10-25 17:48:18,19.2167,-98.8083,77.97,43,26,0.96
532,Leh,IN,2022-10-25 17:48:18,34.1667,77.5833,31.46,44,24,2.19
533,Chato,TZ,2022-10-25 17:48:19,-2.6378,31.7669,72.12,57,84,1.88
534,Atherton,GB,2022-10-25 17:48:21,53.5237,-2.4935,57.88,83,100,5.01
535,Susangerd,IR,2022-10-25 17:48:23,31.5608,48.1831,85.93,15,97,6.55
536,North Bend,US,2022-10-25 17:48:24,43.4065,-124.2243,53.85,96,20,11.5
537,Vigia,BR,2022-10-25 17:47:53,-0.8583,-48.1417,85.39,65,30,12.66
538,Brazzaville,CG,2022-10-25 17:48:25,-4.2658,15.2832,78.58,72,17,4.27
539,Mudgee,AU,2022-10-25 17:48:26,-32.5943,149.5871,58.62,98,71,4.54
540,Maceio,BR,2022-10-25 17:44:21,-9.6658,-35.7353,85.44,65,75,16.11
541,Korla,CN,2022-10-25 17:48:26,41.7597,86.1469,49.66,41,79,1.9
542,Gidole,ET,2022-10-25 17:48:27,5.65,37.3667,59.67,74,65,2.26
543,Camocim,BR,2022-10-25 17:48:28,-2.9022,-40.8411,85.32,63,97,14.61
544,Mechetinskaya,RU,2022-10-25 17:48:28,46.7713,40.456,54.72,62,50,4.76
545,Yelizovo,RU,2022-10-25 17:49:29,53.1873,158.3805,24.94,74,0,6.71
546,Wembley,AU,2022-10-25 17:49:29,-31.9333,115.8,54.86,91,40,5.75
547,Petropavlovsk-Kamchatskiy,RU,2022-10-25 17:44:54,53.0452,158.6483,23.59,74,0,6.71
548,Panguna,PG,2022-10-25 17:49:30,-6.3164,155.4848,68.32,95,38,1.21
549,North Platte,US,2022-10-25 17:47:06,41.1239,-100.7654,57.38,33,0,8.01
550,Sangmelima,CM,2022-10-25 17:49:31,2.9333,11.9833,69.03,98,95,2.55
551,Andenes,NO,2022-10-25 17:49:32,69.3143,16.1194,34.93,80,0,5.75
552,Mezen,RU,2022-10-25 17:49:32,65.8522,44.24,32.34,90,58,6.73
553,Mao,ES,2022-10-25 17:49:33,39.8885,4.2658,70.36,94,20,6.91
554,Ostersund,SE,2022-10-25 17:49:33,63.1792,14.6357,38.61,100,100,11.5
555,Aykhal,RU,2022-10-25 17:49:34,66.0,111.5,14.79,93,74,17.31
556,Lithakia,GR,2022-10-25 17:49:34,37.7167,20.8333,67.33,88,0,0.0
557,Burnie,AU,2022-10-25 17:49:37,-41.0667,145.9167,56.95,86,100,9.4
558,Sioux Lookout,CA,2022-10-25 17:49:37,50.1001,-91.917,37.47,70,75,12.66
559,Irondequoit,US,2022-10-25 17:49:38,43.2134,-77.5797,78.96,62,20,4.0
560,Sangin,AF,2022-10-25 17:49:39,32.0728,64.8359,68.97,22,26,3.11
